Mindat Locality ID,Long-form identifier,GUID,Latitude & Longitude,Altitude,GeoHash,GRN,Type,Köppen climate type,Mineral
107720,mindat:1:2:107720:,Generated_GUID,"46.40750,8.15639",1241,u0mb185r3,N31E05,Unknown,Subarctic climate,Muscovite
108413,mindat:1:2:108413:,Generated_GUID,"46.36474,7.99881",1334,u0jxy02w1,N31E05,Unknown,Tundra,Hematite
133395,mindat:1:2:133395:,Generated_GUID,"46.56312,8.80102",1921,u0q2bk89y,N32E05,Pass,Tundra,Kyanite
191356,mindat:1:2:191356:,Generated_GUID,"46.78828,8.82617",3049,u0q60ve12,N32E05,Mountain,Tundra,Edenite
134377,mindat:1:2:134377:,Generated_GUID,"46.36093,9.63792",1283,u0nzerf05,N31E05,Group of Outcrops,Tundra,Winchite
122629,mindat:1:2:122629:,Generated_GUID,"46.36428,7.03268",1418,u0jpb0359,N31E04,Unknown,Tundra,Algodonite
27322),mindat:1:2:27322):,Generated_GUID,"46.28328,9.99963",3031,u0pp799e8,N31E06,Peak,Tundra,Pharmacolite
3233,mindat:1:2:3233:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Beudantite
191618,mindat:1:2:191618:,Generated_GUID,"47.74798,8.68782",478,u0qptsq20,N32E05,Quarry,Temperate oceanic climate,Baryte
191628,mindat:1:2:191628:,Generated_GUID,"46.72167,8.85389",1845,u0q3c3rjq,N32E05,Unknown,Tundra,Grossular
108294,mindat:1:2:108294:,Generated_GUID,"46.46639,7.94694",2802,u0m8kffy3,N31E05,Glacier,Tundra,Titanite
134088,mindat:1:2:134088:,Generated_GUID,"46.23314,7.61573",2338,u0jrj23xe,N31E04,Vein,Tundra,Rutile
191386,mindat:1:2:191386:,Generated_GUID,"46.84079,8.76666",1200,u0q4rrpem,N32E05,Valley,Tundra,var. Smoky Quartz
132095,mindat:1:2:132095:,Generated_GUID,"46.57250,8.41500",2413,u0mbzqr87,N32E05,Mountain Area,Subarctic climate,Muscovite
134041,mindat:1:2:134041:,Generated_GUID,"46.05435,7.11073",2521,u0jjczcyh,N31E04,Slope,Tundra,Anatase
260761,mindat:1:2:260761:,Generated_GUID,"46.77361,8.97056",2047,u0q6h4uhj,N32E05,Mountain,Tundra,Titanite
134038,mindat:1:2:134038:,Generated_GUID,"46.54306,8.59111",2253,u0q0g2zug,N32E05,Occurrence,Tundra,Siderite
417929,mindat:1:2:417929:,Generated_GUID,"46.39313,9.17975",2305,u0nxbvs7x,N31E05,Outcrop,Subarctic climate,Muscovite
65693,mindat:1:2:65693:,Generated_GUID,"46.01285,7.84230",2950,u0jtf2qs6,N31E04,Mountain Range,Tundra,Chrysotile
133973,mindat:1:2:133973:,Generated_GUID,"46.84426,9.82552",2250,u0qfrxdxx,N32E05,Alpine Pasture,Tundra,var. Hydroandradite
191357,mindat:1:2:191357:,Generated_GUID,"46.38361,8.97250",367,u0nru5vs4,N31E05,Unknown,Subarctic climate,Prehnite
242888,mindat:1:2:242888:,Generated_GUID,"46.07200,7.85596",3670,u0jw4g0sc,N31E04,Glacier,Tundra,Quartz
191373,mindat:1:2:191373:,Generated_GUID,"46.30195,8.56862",780,u0np6vp2r,N31E05,Quarry,Subarctic climate,Prehnite
188870,mindat:1:2:188870:,Generated_GUID,"46.64086,9.06497",1739,u0q3q68yt,N32E05,Mountain,Tundra,Cookeite
29663,mindat:1:2:29663:,Generated_GUID,"46.65250,9.35806",2911,u0q9kuy6d,N32E05,Mountain,Tundra,Rutile
29316,mindat:1:2:29316:,Generated_GUID,"47.47446,8.03879",491,u0mwnfmwv,N32E04,Mine,Temperate oceanic climate,Celestine
245457,mindat:1:2:245457:,Generated_GUID,"46.25495,7.60587",2255,u0jrjh6qt,N31E04,Alpine Pasture,Tundra,Hessite
191651,mindat:1:2:191651:,Generated_GUID,"46.53286,9.49798",2516,u0qb8ph1w,N32E05,Unknown,Tundra,Braunite
122696,mindat:1:2:122696:,Generated_GUID,"46.11527,8.69592",394,u0nnmgh0v,N31E05,Valley,Subarctic climate,Muscovite
134413,mindat:1:2:134413:,Generated_GUID,"46.56194,8.58139",2664,u0q0gk2fb,N32E05,Mountain,Tundra,Bazzite
5818,mindat:1:2:5818:,Generated_GUID,"46.07007,6.97271",1087,u0hyndv3s,N31E04,Unknown,Temperate oceanic climate,Alum-(K) ?
133275,mindat:1:2:133275:,Generated_GUID,"46.51806,8.88500",1427,u0q2dhmg7,N32E05,Unknown,Tundra,Rutile
105911,mindat:1:2:105911:,Generated_GUID,"46.45944,8.71917",2620,u0q0q3tjg,N31E05,Mountain Area,Subarctic climate,Diaspore
259656,mindat:1:2:259656:,Generated_GUID,"47.25330,8.61369",436,u0qhu40q3,N32E05,Mine (Inactive) - last checked 2019,Temperate oceanic climate,Sulphur
303638,mindat:1:2:303638:,Generated_GUID,"46.95448,6.72471",725,u0kg15bc9,N32E04,Slag Locality,Temperate oceanic climate,Thaumasite
4633,mindat:1:2:4633:,Generated_GUID,"46.26833,8.08583",3007,u0jxpyzut,N31E05,Unknown,Subarctic climate,'Apatite'
6982,mindat:1:2:6982:,Generated_GUID,"46.47727,8.51063",2143,u0q03svjx,N31E05,Glacier,Subarctic climate,Anatase
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2441,u0q1wh074,N32E05,Valley,Tundra,Muscovite
134122,mindat:1:2:134122:,Generated_GUID,"47.13338,7.14407",1335,u0mh4s65u,N32E04,Meteorite Fall Location,Temperate oceanic climate,var. Kamacite
72012,mindat:1:2:72012:,Generated_GUID,"46.22991,8.98452",1449,u0nqurykd,N31E05,Mountain,Subarctic climate,Chromite
133203,mindat:1:2:133203:,Generated_GUID,"46.57306,8.86278",2824,u0q2cwmet,N32E05,Slope,Tundra,Synchysite-(Ce)
133972,mindat:1:2:133972:,Generated_GUID,"45.93857,7.73205",3565,u0jmrfy79,N31E04,Mountain,Subarctic climate,Chrysotile
133983,mindat:1:2:133983:,Generated_GUID,"46.65659,7.74557",688,u0m92m84k,N32E04,Quarry,Temperate oceanic climate,Anhydrite
292656,mindat:1:2:292656:,Generated_GUID,"46.69740,9.46918",882,u0q9xmp20,N32E05,Quarry,Tundra,Ankerite
193040,mindat:1:2:193040:,Generated_GUID,"46.48719,9.58718",2280,u0qb6ntpt,N31E05,Valley,Tundra,Braunite
108067,mindat:1:2:108067:,Generated_GUID,"46.61791,8.58717",1810,u0q15qscp,N32E05,Unknown,Tundra,Hydroxylapatite
133957,mindat:1:2:133957:,Generated_GUID,"47.08528,9.21806",1357,u0qecg87s,N32E05,Mountain,Temperate oceanic climate,Azurite
134101,mindat:1:2:134101:,Generated_GUID,"46.15750,7.68028",2641,u0jqwf8wg,N31E04,Unknown,Tundra,Kobellite
10231,mindat:1:2:10231:,Generated_GUID,"46.21667,7.60000",1607,u0jquvqps,N31E04,Mine,Tundra,Siderite
3221,mindat:1:2:3221:,Generated_GUID,"46.32476,8.00722",696,u0jxw1ntm,N31E05,Tunnel,Subarctic climate,Siderite
191687,mindat:1:2:191687:,Generated_GUID,"46.34885,9.73378",2556,u0nztmxct,N31E05,Pass,Tundra,'Apatite'
134425,mindat:1:2:134425:,Generated_GUID,"46.34667,9.71833",2937,u0nztjhsv,N31E05,Group of Pegmatites,Tundra,Piemontite
33939,mindat:1:2:33939:,Generated_GUID,"47.80067,7.89865",600,u0mxgtze5,N32E04,Mine (Inactive) - last checked 2023,Temperate oceanic climate,Mimetite
133984,mindat:1:2:133984:,Generated_GUID,"46.44937,8.34659",2582,u0mbjzvg1,N31E05,Glacier,Subarctic climate,Rutile
134086,mindat:1:2:134086:,Generated_GUID,"46.23765,7.63596",2553,u0jrjc23f,N31E04,Mine (Abandoned) - last checked 2020,Tundra,Azurite
442598,mindat:1:2:442598:,Generated_GUID,"47.02164,8.76112",1331,u0q5x258v,N32E05,Group of Cliffs,Temperate oceanic climate,Muscovite
134396,mindat:1:2:134396:,Generated_GUID,"46.54441,8.60102",2190,u0q0g9phf,N32E05,Occurrence,Tundra,Muscovite
191723,mindat:1:2:191723:,Generated_GUID,"46.30308,8.06203",1882,u0jxrmnwf,N31E05,Unknown,Subarctic climate,Hematite
25812,mindat:1:2:25812:,Generated_GUID,"46.48333,7.56667",1292,u0m2knjch,N31E04,Unknown,Tundra,Quartz
130614,mindat:1:2:130614:,Generated_GUID,"46.63215,8.49746",2558,u0q1335ev,N32E05,Glacier,Subarctic climate,'Chamosite-Clinochlore Series'
193356,mindat:1:2:193356:,Generated_GUID,"46.55010,8.59056",2170,u0q0g6pmy,N32E05,Mountain,Tundra,Titanite
245927),mindat:1:2:245927):,Generated_GUID,"46.28694,9.99833",2787,u0pp7d28c,N31E06,Slope,Tundra,Pharmacolite
134453,mindat:1:2:134453:,Generated_GUID,"46.68694,8.83194",1309,u0q38gp5p,N32E05,Road Cutting,Tundra,Quartz
29314,mindat:1:2:29314:,Generated_GUID,"46.79556,6.52056",797,u0kdhqu5g,N32E04,Group of Quarries (Abandoned) - last checked 2023,Temperate oceanic climate,Copiapite
191937,mindat:1:2:191937:,Generated_GUID,"46.39906,9.83831",2505,u0nzzysn1,N31E05,Slope,Tundra,Pyroxmangite
193001,mindat:1:2:193001:,Generated_GUID,"46.73650,8.81470",2801,u0q3bs4ev,N32E05,Unknown,Tundra,var. Smoky Quartz
121017,mindat:1:2:121017:,Generated_GUID,"45.92778,7.78528",4027,u0jt30vhd,N31E04,Mountain,Subarctic climate,Fluorapatite
133912,mindat:1:2:133912:,Generated_GUID,"46.58830,7.72417",963,u0m3pc0sd,N32E04,Valley,Temperate oceanic climate,Calcite
59804,mindat:1:2:59804:,Generated_GUID,"46.57694,8.72806",2930,u0q0yx5d6,N32E05,Unknown,Tundra,Gadolinite-(Y)
191736,mindat:1:2:191736:,Generated_GUID,"46.97774,9.25905",1865,u0qe68n1p,N32E05,Unknown,Tundra,Meta-autunite
192951,mindat:1:2:192951:,Generated_GUID,"47.26539,9.36199",2117,u0qsvh3hy,N32E05,Unknown,Temperate oceanic climate,Quartz
122628,mindat:1:2:122628:,Generated_GUID,"46.26083,7.02917",492,u0hzpvw2z,N31E04,Mine,Tundra,Nahcolite
3225,mindat:1:2:3225:,Generated_GUID,"46.54278,8.54750",2695,u0q0f8b57,N32E05,Mountain,Tundra,Bertrandite
193436,mindat:1:2:193436:,Generated_GUID,"46.29060,10.05011",1566,u0ppkdyq2,N31E06,Deposit,Tundra,Muscovite
134047,mindat:1:2:134047:,Generated_GUID,"46.86778,9.43806",2369,u0qdwu08d,N32E05,Unknown,Tundra,Brochantite
266811,mindat:1:2:266811:,Generated_GUID,"46.03598,7.96058",2130,u0jtvhsen,N31E05,Reservoir,Tundra,Muscovite
69716,mindat:1:2:69716:,Generated_GUID,"45.95156,8.92502",659,u0nm7j4zr,N31E05,Quarry,Temperate oceanic climate,Bertrandite
191935,mindat:1:2:191935:,Generated_GUID,"46.17830,7.82448",1646,u0jwdn985,N31E04,Town,Tundra,Muscovite
133989,mindat:1:2:133989:,Generated_GUID,"46.18942,7.03808",776,u0jnb0sbz,N31E04,Unknown,Tundra,Gypsum
133974,mindat:1:2:133974:,Generated_GUID,"47.79556,8.58160",678,u0qpgkbvm,N32E05,Hamlet,Temperate oceanic climate,Andradite
31370,mindat:1:2:31370:,Generated_GUID,"46.03840,7.88650",3552,u0jtgmnc0,N31E04,Mineral Occurrence Area,Tundra,Forsterite
134509,mindat:1:2:134509:,Generated_GUID,"47.02833,8.62111",447,u0q5s1jxy,N32E05,Quarry,Temperate oceanic climate,Quartz
193530,mindat:1:2:193530:,Generated_GUID,"46.19288,9.02108",268,u0nqv30vn,N31E05,Unknown,Subarctic climate,Titanite
29206,mindat:1:2:29206:,Generated_GUID,"46.09614,7.07974",474,u0jn1pe36,N31E04,Tunnel,Tundra,Muscovite
192954,mindat:1:2:192954:,Generated_GUID,"47.30940,9.55587",443,u0qv1kqm5,N32E05,Mountain,Temperate oceanic climate,Quartz
134432,mindat:1:2:134432:,Generated_GUID,"46.27841,9.17090",384,u0nx28wp3,N31E05,Hamlet,Subarctic climate,'Apatite'
29366,mindat:1:2:29366:,Generated_GUID,"47.18167,7.25167",653,u0mhmj0t0,N32E04,Quarry,Temperate oceanic climate,Quartz
144452,mindat:1:2:144452:,Generated_GUID,"45.93868,7.75907",4058,u0jt2dcup,N31E04,Mountain,Subarctic climate,Titanite
11336,mindat:1:2:11336:,Generated_GUID,"46.09111,7.11194",1416,u0jn1ydu0,N31E04,Unknown,Tundra,Paragonite
122682,mindat:1:2:122682:,Generated_GUID,"46.22851,7.59755",1875,u0jquzske,N31E04,Unknown,Tundra,Römerite
41161,mindat:1:2:41161:,Generated_GUID,"46.13194,7.73806",3365,u0jw2n4dj,N31E04,Pass,Tundra,Rutile
157767,mindat:1:2:157767:,Generated_GUID,"45.94768,7.81536",3035,u0jt3udbx,N31E04,Glacier,Subarctic climate,Malachite
253343,mindat:1:2:253343:,Generated_GUID,"46.07500,6.96028",1510,u0hyn7sq6,N31E04,Unknown,Temperate oceanic climate,Rutile
423460,mindat:1:2:423460:,Generated_GUID,"46.50000,9.63333",1662,u0qbe1nf0,N31E05,Outcrop,Tundra,Ilvaite
188918,mindat:1:2:188918:,Generated_GUID,"46.47210,8.72708",2130,u0q0qefze,N31E05,Pass,Subarctic climate,Corundum
61119,mindat:1:2:61119:,Generated_GUID,"46.53333,8.40000",2485,u0mbxphsq,N32E05,Valley,Subarctic climate,var. Iron-bearing Magnesite
133996,mindat:1:2:133996:,Generated_GUID,"46.32670,9.56654",1102,u0nz99w0s,N31E05,Valley,Tundra,Cordierite
191784,mindat:1:2:191784:,Generated_GUID,"46.46353,8.62804",1810,u0q0k66v8,N31E05,Alpine Pasture,Subarctic climate,Quartz
134059,mindat:1:2:134059:,Generated_GUID,"47.68912,8.81322",402,u0qr29994,N32E05,Farm,Temperate oceanic climate,Saponite
130991,mindat:1:2:130991:,Generated_GUID,"46.76282,8.80578",2042,u0q602ujj,N32E05,Valley,Tundra,Actinolite
245937,mindat:1:2:245937:,Generated_GUID,"46.36371,9.97975",2964,u0ppg0700,N31E06,Glacier,Tundra,Boulangerite
130958,mindat:1:2:130958:,Generated_GUID,"46.57667,8.38833",2243,u0mbyzh0w,N32E05,Unknown,Subarctic climate,Wulfenite
239063,mindat:1:2:239063:,Generated_GUID,"46.69258,8.69133",2844,u0q1tu0gf,N32E05,Mountain,Tundra,'Apatite'
193419,mindat:1:2:193419:,Generated_GUID,"46.70112,7.21319",1201,u0m1sjsmx,N32E04,Gorge,Temperate oceanic climate,'var. Plaffeiite'
134376,mindat:1:2:134376:,Generated_GUID,"46.04521,7.89805",3701,u0jtgwr0v,N31E04,Mountain,Tundra,Glaucophane
134534,mindat:1:2:134534:,Generated_GUID,"46.66383,8.52983",1559,u0q16nghr,N32E05,River Valley,Tundra,var. Smoky Quartz
191634,mindat:1:2:191634:,Generated_GUID,"46.51316,9.64303",1860,u0qbe7myf,N32E05,Occurrence,Tundra,Pyrrhotite
107785,mindat:1:2:107785:,Generated_GUID,"46.30306,8.14056",3089,u0jz3jpyb,N31E05,Occurrence,Subarctic climate,Muscovite
257786,mindat:1:2:257786:,Generated_GUID,"47.42133,8.15133",404,u0mvc2z95,N32E05,Group of Quarries,Temperate oceanic climate,Celestine
6478,mindat:1:2:6478:,Generated_GUID,"46.57306,9.68444",2241,u0qbuq7gx,N32E05,Mine,Tundra,Piemontite
108726,mindat:1:2:108726:,Generated_GUID,"46.21483,7.60335",1626,u0jqvj0sf,N31E04,Mine,Tundra,'Tetrahedrite Subgroup'
108301,mindat:1:2:108301:,Generated_GUID,"46.37767,7.73888",2032,u0jxb4g38,N31E04,Alpine Pasture,Tundra,Quartz
56576,mindat:1:2:56576:,Generated_GUID,"47.05250,9.17306",2211,u0qe8txse,N32E05,Unknown,Temperate oceanic climate,Hinsdalite
123561,mindat:1:2:123561:,Generated_GUID,"46.32306,7.75694",1157,u0jx88b7m,N31E04,Tunnel,Tundra,Siderite
193355,mindat:1:2:193355:,Generated_GUID,"46.54431,8.56416",2025,u0q0fchhr,N32E05,Tunnel,Tundra,Quartz
191765,mindat:1:2:191765:,Generated_GUID,"46.47653,8.72227",1836,u0q0qkz37,N31E05,Lake,Subarctic climate,'Biotite'
193027,mindat:1:2:193027:,Generated_GUID,"46.41063,8.68020",2451,u0q0j8b9x,N31E05,Mountain,Subarctic climate,var. Smoky Quartz
188640,mindat:1:2:188640:,Generated_GUID,"46.32406,9.62925",2896,u0nze15c1,N31E05,Slope,Tundra,'Chabazite'
223683,mindat:1:2:223683:,Generated_GUID,"46.16486,7.70432",2540,u0jqxk41g,N31E04,Unknown,Tundra,Takanelite
134488,mindat:1:2:134488:,Generated_GUID,"46.35648,8.49212",1785,u0np9nzy0,N31E05,Alpine Pasture,Subarctic climate,Cubanite
191647,mindat:1:2:191647:,Generated_GUID,"46.67700,8.64087",2714,u0q1s9k14,N32E05,Pass,Tundra,'Apatite'
23617,mindat:1:2:23617:,Generated_GUID,"46.12000,7.00139",1652,u0hyr7fk2,N31E04,Prospect,Tundra,Beudantite
14678,mindat:1:2:14678:,Generated_GUID,"46.76454,8.75064",1557,u0q4p1hp0,N32E05,Valley,Tundra,Phenakite
250821,mindat:1:2:250821:,Generated_GUID,"46.10169,7.58245",2364,u0jqk893u,N31E04,Glacier,Tundra,Quartz
122627,mindat:1:2:122627:,Generated_GUID,"46.53047,9.32470",1795,u0q8snw59,N32E05,Deposit,Tundra,Piemontite
134120,mindat:1:2:134120:,Generated_GUID,"47.11667,7.55000",480,u0mk5c3dr,N32E04,Meteorite Fall Location,Temperate oceanic climate,Troilite
245918,mindat:1:2:245918:,Generated_GUID,"46.29264,10.07775",968,u0ppm766h,N31E06,Village,Tundra,Stibnite
188912,mindat:1:2:188912:,Generated_GUID,"46.55828,9.02326",2997,u0q2v7dt9,N32E05,Mountain,Tundra,Danburite
191468,mindat:1:2:191468:,Generated_GUID,"46.26651,8.08563",3194,u0jxpyxcb,N31E05,Mountain,Subarctic climate,Hematite
133201,mindat:1:2:133201:,Generated_GUID,"46.55611,8.56722",2093,u0q0fgq3n,N32E05,Mountain Area,Tundra,Beryl
133996,mindat:1:2:133996:,Generated_GUID,"46.32670,9.56654",1102,u0nz99w0s,N31E05,Valley,Tundra,Cordierite
271093,mindat:1:2:271093:,Generated_GUID,"47.50562,7.85212",533,u0mw68jsr,N32E04,Unknown,Temperate oceanic climate,Titanite
191715,mindat:1:2:191715:,Generated_GUID,"47.68622,8.59708",572,u0qp79h0q,N32E05,Hill,Temperate oceanic climate,Lepidocrocite
108287,mindat:1:2:108287:,Generated_GUID,"46.07528,7.93000",3164,u0jwh7wry,N31E04,Mountain,Tundra,Quartz
133207,mindat:1:2:133207:,Generated_GUID,"46.44849,8.49593",2567,u0q01rdw1,N31E05,Slope,Subarctic climate,Rutile
418871,mindat:1:2:418871:,Generated_GUID,"46.62215,8.83949",1698,u0q31pk9w,N32E05,Placer,Tundra,Muscovite
245911,mindat:1:2:245911:,Generated_GUID,"46.37486,10.03378",2129,u0ppu663h,N31E06,Alpine Pasture,Tundra,Rutile
188757,mindat:1:2:188757:,Generated_GUID,"47.05100,8.79985",1129,u0q78jrgg,N32E05,Quarry,Temperate oceanic climate,Celestine
68485,mindat:1:2:68485:,Generated_GUID,"46.11111,7.32583",2211,u0jnqdq88,N31E04,Lake,Tundra,Hessite
122697,mindat:1:2:122697:,Generated_GUID,"46.08009,7.07598",793,u0jn1h8ef,N31E04,Unknown,Tundra,Titanite
29216,mindat:1:2:29216:,Generated_GUID,"46.08909,7.10774",1313,u0jn1wr8q,N31E04,Unknown,Tundra,Titanite
134086,mindat:1:2:134086:,Generated_GUID,"46.23765,7.63596",2553,u0jrjc23f,N31E04,Mine (Abandoned) - last checked 2020,Tundra,Azurite
7758,mindat:1:2:7758:,Generated_GUID,"46.69243,8.70162",2411,u0q1wh074,N32E05,Valley,Tundra,Muscovite
49520,mindat:1:2:49520:,Generated_GUID,"47.05762,9.45112",493,u0qexnd4e,N32E05,Mine,Temperate oceanic climate,Siderite
188750,mindat:1:2:188750:,Generated_GUID,"47.56519,8.34761",392,u0mytfyx3,N32E05,Quarry,Temperate oceanic climate,Siderite
23066,mindat:1:2:23066:,Generated_GUID,"46.21007,7.82152",1210,u0jwcur3n,N31E04,Group of Quarries,Tundra,Stibiocolumbite
14685,mindat:1:2:14685:,Generated_GUID,"46.16583,7.72333",2807,u0jqxspzq,N31E04,Glacier,Tundra,Takanelite
359484,mindat:1:2:359484:,Generated_GUID,"46.30192,10.03446",1616,u0ppkm4b5,N31E06,Quarry,Tundra,Pentlandite
260759,mindat:1:2:260759:,Generated_GUID,"46.78417,8.87472",2024,u0q61uy3s,N32E05,Occurrence,Tundra,'Feldspar Group'
134128,mindat:1:2:134128:,Generated_GUID,"46.81861,7.21806",647,u0m4k7040,N32E04,Meteorite Fall Location,Temperate oceanic climate,Troilite
134064,mindat:1:2:134064:,Generated_GUID,"46.00241,7.75193",2247,u0jt8qkz3,N31E04,Mountain,Tundra,Pentlandite
31871,mindat:1:2:31871:,Generated_GUID,"46.32028,7.75500",850,u0jx82r50,N31E04,Tunnel,Tundra,Siderite
288517,mindat:1:2:288517:,Generated_GUID,"47.35819,7.65606",954,u0mmqjqcr,N32E04,Pass,Temperate oceanic climate,'Limonite'
134431,mindat:1:2:134431:,Generated_GUID,"46.29806,9.57389",2776,u0nz3u73x,N31E05,Mountain,Tundra,Beryl
246069,mindat:1:2:246069:,Generated_GUID,"46.79825,9.70315",1453,u0qfhz3ee,N32E05,Deposit,Tundra,var. Manganese-bearing Calcite
134450,mindat:1:2:134450:,Generated_GUID,"46.26236,6.89469",1949,u0hzhvu9c,N31E04,Mountain,Temperate oceanic climate,Hematite
257497,mindat:1:2:257497:,Generated_GUID,"46.56250,9.68028",2493,u0qbuk2yn,N32E05,Unknown,Tundra,Allophane
191714,mindat:1:2:191714:,Generated_GUID,"47.54061,8.60555",709,u0qn7yd25,N32E05,Mountain Range,Temperate oceanic climate,Lepidocrocite
191391,mindat:1:2:191391:,Generated_GUID,"46.93877,10.43253",2548,u0r7j2uwp,N32E06,Unknown,Tundra,Actinolite
56465,mindat:1:2:56465:,Generated_GUID,"46.93123,6.65697",766,u0kdzrx6n,N32E04,Mine,Temperate oceanic climate,Rozenite
134121,mindat:1:2:134121:,Generated_GUID,"46.93333,7.21667",509,u0m4upzn2,N32E04,Meteorite Fall Location,Temperate oceanic climate,Troilite
188749,mindat:1:2:188749:,Generated_GUID,"47.43491,8.06169",610,u0mtz7q26,N32E04,Pass,Temperate oceanic climate,Celestine
29353,mindat:1:2:29353:,Generated_GUID,"46.57167,8.83000",3167,u0q2byjg9,N32E05,Mountain,Tundra,'Axinite Group'
134031,mindat:1:2:134031:,Generated_GUID,"46.68513,8.85747",1140,u0q39dcb9,N32E05,Gorge,Tundra,Siderite
22954,mindat:1:2:22954:,Generated_GUID,"46.56128,8.33670",2163,u0mbvsnx5,N32E05,Pass,Subarctic climate,Orthoclase
191618,mindat:1:2:191618:,Generated_GUID,"47.74798,8.68782",476,u0qptsq20,N32E05,Quarry,Temperate oceanic climate,Baryte
31869,mindat:1:2:31869:,Generated_GUID,"46.07960,7.87880",3334,u0jw5k91j,N31E04,Occurrence,Tundra,Andradite
134463,mindat:1:2:134463:,Generated_GUID,"46.49888,9.61619",2273,u0qbdbf79,N31E05,Unknown,Tundra,Pentlandite
134440,mindat:1:2:134440:,Generated_GUID,"46.42013,8.49978",2431,u0q016t2g,N31E05,Unknown,Subarctic climate,Quartz
417931,mindat:1:2:417931:,Generated_GUID,"46.47403,9.11971",2721,u0q2rs2fb,N31E05,Outcrop,Subarctic climate,Quartz
134455,mindat:1:2:134455:,Generated_GUID,"46.67140,8.78450",1386,u0q1xbk8t,N32E05,Valley,Tundra,Rutile
56466,mindat:1:2:56466:,Generated_GUID,"46.32489,6.88858",512,u0hzsc0n5,N31E04,Quarry,Temperate oceanic climate,Malachite
242510,mindat:1:2:242510:,Generated_GUID,"46.57627,8.75081",2909,u0q0znunk,N32E05,Unknown,Tundra,'Gadolinite'
155814,mindat:1:2:155814:,Generated_GUID,"46.49994,8.49958",1468,u0q093j1y,N31E05,Hamlet,Subarctic climate,Titanite
188650,mindat:1:2:188650:,Generated_GUID,"47.36649,7.22712",596,u0mjkqy9g,N32E04,Unknown,Temperate oceanic climate,var. Agate
265486,mindat:1:2:265486:,Generated_GUID,"46.56936,8.45579",2633,u0q0bmtq4,N32E05,Mountain Area,Subarctic climate,Quartz
7685,mindat:1:2:7685:,Generated_GUID,"46.29500,9.11361",885,u0nrr7srf,N31E05,Group of Quarries,Subarctic climate,Phenakite
417317,mindat:1:2:417317:,Generated_GUID,"46.44525,8.27623",2158,u0mbhr4e4,N31E05,Alpine Pasture,Subarctic climate,Hematite
134122,mindat:1:2:134122:,Generated_GUID,"47.13338,7.14407",1335,u0mh4s65u,N32E04,Meteorite Fall Location,Temperate oceanic climate,var. Kamacite
134509,mindat:1:2:134509:,Generated_GUID,"47.02833,8.62111",548,u0q5s1jxy,N32E05,Quarry,Temperate oceanic climate,Quartz
131013,mindat:1:2:131013:,Generated_GUID,"46.23728,7.85210",1473,u0jx49jxx,N31E04,Deposit,Tundra,Beudantite
134375,mindat:1:2:134375:,Generated_GUID,"46.01654,7.84767",3261,u0jtf949b,N31E04,Mountain,Tundra,Glaucophane
29366,mindat:1:2:29366:,Generated_GUID,"47.18167,7.25167",616,u0mhmj0t0,N32E04,Quarry,Temperate oceanic climate,Quartz
191717,mindat:1:2:191717:,Generated_GUID,"46.04620,7.93552",2823,u0jtuw6qx,N31E05,Glacier,Tundra,Paragonite
133278,mindat:1:2:133278:,Generated_GUID,"46.03675,7.82284",2918,u0jtfh8rt,N31E04,Deposit,Tundra,Tephroite
220211,mindat:1:2:220211:,Generated_GUID,"46.65558,6.53632",545,u0k9ktrs7,N32E04,Quarry,Temperate oceanic climate,Nontronite
12413,mindat:1:2:12413:,Generated_GUID,"46.06861,7.91583",2997,u0jwh4s1h,N31E04,Outcrop,Tundra,Chrysotile
122692,mindat:1:2:122692:,Generated_GUID,"46.19028,7.68056",2500,u0jqyb8vc,N31E04,Mine,Tundra,'Tennantite Subgroup'
188887,mindat:1:2:188887:,Generated_GUID,"46.19742,8.13984",1006,u0jyc1zpr,N31E05,Village,Subarctic climate,Cubanite
29314,mindat:1:2:29314:,Generated_GUID,"46.79556,6.52056",756,u0kdhqu5g,N32E04,Group of Quarries (Abandoned) - last checked 2023,Temperate oceanic climate,Copiapite
133994,mindat:1:2:133994:,Generated_GUID,"46.13320,8.71930",189,u0nnqqm1q,N31E05,Valley,Subarctic climate,Fluorapatite
134445,mindat:1:2:134445:,Generated_GUID,"46.11749,6.97984",2271,u0hyqg6tf,N31E04,Vein,Temperate oceanic climate,Quartz
424715,mindat:1:2:424715:,Generated_GUID,"46.29847,10.01472",2252,u0pp7ukkp,N31E06,Group of Mines (Abandoned) - last checked 2022,Tundra,Chrysotile
