Mindat Locality ID,Latitude & Longitude,Altitude,Type,Köppen climate type,Mineral,Category
10231,"46.21667,7.60000",1607,Mine,Tundra,Skutterudite,PHOSPHATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Uvite,EDELSTEINE
134425,"46.34667,9.71833",2937,Group of Pegmatites,Tundra,Clinozoisite,SILICATE
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Chalcopyrite,PHOSPHATE
245927),"46.28694,9.99833",2787,Slope,Tundra,Pyrite,SULFIDE
134453,"46.68694,8.83194",1309,Road Cutting,Tundra,Anatase,RUTIL
121017,"45.92778,7.78528",4027,Mountain,Subarctic climate,Albite,FELDSPAT
122628,"46.26083,7.02917",492,Mine,Tundra,Tamarugite,EDELSTEINE
3225,"46.54278,8.54750",2695,Mountain,Tundra,Crichtonite,SILICATE
193436,"46.29060,10.05011",1566,Deposit,Tundra,Pyrite,SULFIDE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Chlorite,CHLORIT
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Smectite,SILICATE
133989,"46.18942,7.03808",776,Unknown,Tundra,Vochtenite,PHOSPHATE
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Preiswerkite,SULFATE_UND_HYDROXIDE
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,K Feldspar,FELDSPAT
29206,"46.09614,7.07974",474,Tunnel,Tundra,Chlorite,CHLORIT
11336,"46.09111,7.11194",1416,Unknown,Tundra,Theisite,SULFATE_UND_HYDROXIDE
41161,"46.13194,7.73806",3365,Pass,Tundra,Tourmaline,SILICATE
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Fluorapatite,QUARTZ
423460,"46.50000,9.63333",1662,Outcrop,Tundra,Serpentine,SERPENTIN
61119,"46.53333,8.40000",2485,Valley,Subarctic climate,Talc,SILICATE
133996,"46.32670,9.56654",1102,Valley,Tundra,Spessartine,GRANAT
245937,"46.36371,9.97975",2964,Glacier,Tundra,Iron-bearing Dolomite,DOLOMIT
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Smoky Quartz,QUARTZ
6478,"46.57306,9.68444",2241,Mine,Tundra,Birnessite,SILICATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Cubanite,SULFATE_UND_HYDROXIDE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Galena,SULFIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Xenotime,PHOSPHATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Pyrolusite,SULFIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Uranophane,URANMINERALE
14678,"46.76454,8.75064",1557,Valley,Tundra,Rock Crystal,QUARTZ
250821,"46.10169,7.58245",2364,Glacier,Tundra,Clinochlore,SILICATE
122627,"46.53047,9.32470",1795,Deposit,Tundra,Ankerite,DOLOMIT
133996,"46.32670,9.56654",1102,Valley,Tundra,Spessartine,GRANAT
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Manganese Oxides,SILICATE
108287,"46.07528,7.93000",3164,Mountain,Tundra,Morenosite,SILICATE
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,K Feldspar,FELDSPAT
418871,"46.62215,8.83949",1698,Placer,Tundra,Galena,SULFIDE
122697,"46.08009,7.07598",793,Unknown,Tundra,Stephanite,ARSENATE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Tremolite,SULFIDE
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Chalcopyrite,PHOSPHATE
7758,"46.69243,8.70162",2411,Valley,Tundra,Galena,SULFIDE
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Retzian,ARSENATE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Bornite,SULFIDE
359484,"46.30192,10.03446",1616,Quarry,Tundra,Leucoxene,OXIDE
134064,"46.00241,7.75193",2247,Mountain,Tundra,Valleriite,SILICATE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Xenotime,PHOSPHATE
134031,"46.68513,8.85747",1140,Gorge,Tundra,Aragonite,DOLOMIT
134463,"46.49888,9.61619",2273,Unknown,Tundra,Diopside,SILICATE
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,Pyrite,SULFIDE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Apatite,QUARTZ
131013,"46.23728,7.85210",1473,Deposit,Tundra,Chalcopyrite,PHOSPHATE
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Perovskite,OXIDE
122692,"46.19028,7.68056",2500,Mine,Tundra,Calcioandyrobertsite,PHOSPHATE
29199,"46.40924,8.11506",1757,Creek,Subarctic climate,Scolecite,SILICATE
188954,"46.32444,9.70139",2447,Glacier,Tundra,Diopside,SILICATE
127199,"46.23917,7.65389",2986,Unknown,Tundra,Tennantite,SULFIDE
191657,"46.62694,10.25028",2620,Mountain,Tundra,Zincolivenite,OXIDE
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Sericite,GLIMMER
68879,"46.17194,7.37083",2293,Unknown,Tundra,Siderophyllite,ARSENATE
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,Calcite,CARBONATE
191395,"46.24131,9.07996",564,Valley,Subarctic climate,Fluorcalciomicrolite,SILICATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Strontianite,SULFIDE
193402,"46.70917,8.98972",2008,Mountain,Tundra,Hemimorphite,SILICATE
133214,"46.42228,9.78369",2325,Deposit,Tundra,Sonolite,SILICATE
4633,"46.26833,8.08583",3007,Unknown,Subarctic climate,Martinandresite,SONSTIGES
188628,"46.73722,9.22972",1076,Occurrence,Tundra,Azurite,PHOSPHATE
3222,"46.43306,8.77694",2871,Mountain,Subarctic climate,Tourmaline,SILICATE
22190,"46.54639,9.46222",2153,Mine,Tundra,Aegirine,PYROXENE
134619,"46.53444,9.46444",2808,Mountain,Tundra,Friedrichite,SULFATE_UND_HYDROXIDE
193529,"46.63452,8.62629",1916,Unknown,Tundra,Sericite,GLIMMER
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Tripuhyite,SILICATE
341186,"46.42847,9.63701",2340,Deposit,Tundra,Malachite,CARBONATE
245669,"46.84876,9.44671",1106,Prospect,Tundra,Pyrite,SULFIDE
29322,"46.84778,9.43667",1244,Mine,Tundra,Apatite,QUARTZ
123472,"46.44914,8.26452",1629,Valley,Subarctic climate,Aeschynite,SILICATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Aragonite,DOLOMIT
253255,"46.10945,7.54897",3049,Mountain,Tundra,Talc,SILICATE
122681,"46.68711,9.53261",914,Outcrop,Tundra,Pyrite,SULFIDE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Uraninite,PHOSPHATE
43246,"46.22449,7.71244",1771,Valley,Tundra,Florencite,PHOSPHATE
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Smectite,SILICATE
106974,"46.61250,8.41694",3482,Mountain,Subarctic climate,Brookite,SONSTIGE
191711,"46.02617,7.48203",1993,Valley,Tundra,Stellerite,SILICATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Dravite,PHOSPHATE
302435,"46.25500,9.22694",1256,Valley,Subarctic climate,Calcite,CARBONATE
134057,"46.23544,7.59054",1795,Mine,Tundra,Oxyplumboroméite,ARSENATE
122688,"46.03748,7.18409",2386,Unknown,Tundra,Tyrolite,SULFIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Hexahydrite,SILICATE
133227,"46.62741,9.48154",2170,Mine,Tundra,Pearceite-Polybasite Series,PHOSPHATE
56467,"46.10918,7.25686",2318,Group of Mines,Tundra,Metazeunerite,URANMINERALE
193412,"46.02617,7.48109",2039,Village,Tundra,Epidote,SILICATE
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Kyanite,ALUMINIUM_SILIKATE
133396,"46.33846,9.72451",3142,Mountain,Tundra,Vesuvianite,SILICATE
245915,"46.39004,10.01357",2933,Mountain,Tundra,Metastibnite,PYROXENE
27322),"46.28328,9.99963",3031,Peak,Tundra,Realgar,SULFIDE
3233,"46.21667,7.60000",1607,Mine,Tundra,Chalcophyllite,CARBONATE
134088,"46.23314,7.61573",2338,Vein,Tundra,Wittichenite,SULFIDE
191386,"46.84079,8.76666",1200,Valley,Tundra,Brookite,SONSTIGE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Apatite,QUARTZ
65693,"46.01285,7.84230",2950,Mountain Range,Tundra,Morenosite,SILICATE
133973,"46.84426,9.82552",2250,Alpine Pasture,Tundra,Orthochrysotile,SONSTIGES
191651,"46.53286,9.49798",2516,Unknown,Tundra,Powellite,SULFATE_UND_HYDROXIDE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Biotite,GLIMMER
134413,"46.56194,8.58139",2664,Mountain,Tundra,Xenotime,PHOSPHATE
5818,"46.07007,6.97271",1087,Unknown,Temperate oceanic climate,Hematite,SULFIDE
133275,"46.51806,8.88500",1427,Unknown,Tundra,Monazite,SILICATE
7758,"46.69243,8.70162",2441,Valley,Tundra,Calcite,CARBONATE
10231,"46.21667,7.60000",1607,Mine,Tundra,Calcioandyrobertsite,PHOSPHATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Celestine,CALCIT
134425,"46.34667,9.71833",2937,Group of Pegmatites,Tundra,Vesuvianite,SILICATE
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Cyanotrichite,SILICATE
245927),"46.28694,9.99833",2787,Slope,Tundra,Realgar,SULFIDE
134453,"46.68694,8.83194",1309,Road Cutting,Tundra,Rock Crystal,QUARTZ
121017,"45.92778,7.78528",4027,Mountain,Subarctic climate,Epidote,SILICATE
122628,"46.26083,7.02917",492,Mine,Tundra,Devilline,SILICATE
3225,"46.54278,8.54750",2695,Mountain,Tundra,Dessauite,SULFATE_UND_HYDROXIDE
134047,"46.86778,9.43806",2369,Unknown,Tundra,Apatite,QUARTZ
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Calcite,CARBONATE
133989,"46.18942,7.03808",776,Unknown,Tundra,Yingjiangite,SILICATE
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Magnesiochloritoid,OXIDE
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,Diopside,SILICATE
29206,"46.09614,7.07974",474,Tunnel,Tundra,Lillianite,ARSENATE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Agardite,SULFATE_UND_HYDROXIDE
41161,"46.13194,7.73806",3365,Pass,Tundra,Diaspore,CALCIT
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Wad,SULFATE_UND_HYDROXIDE
61119,"46.53333,8.40000",2485,Valley,Subarctic climate,Ilmenite,OXIDE
133996,"46.32670,9.56654",1102,Valley,Tundra,Beryl,SILICATE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Gadolinite,OXIDE
6478,"46.57306,9.68444",2241,Mine,Tundra,Tilasite,SILICATE
108726,"46.21483,7.60335",1626,Mine,Tundra,Magnesiocopiapite,SULFATE_UND_HYDROXIDE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Chalcophyllite,CARBONATE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Garnet,PHOSPHATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Ramsdellite,OXIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Jarosite,ARSENATE
14678,"46.76454,8.75064",1557,Valley,Tundra,Brookite,SONSTIGE
250821,"46.10169,7.58245",2364,Glacier,Tundra,Antigorite,SERPENTIN
122627,"46.53047,9.32470",1795,Deposit,Tundra,Coralloite,SILICATE
133996,"46.32670,9.56654",1102,Valley,Tundra,Beryl,SILICATE
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Goethite,SULFIDE
108287,"46.07528,7.93000",3164,Mountain,Tundra,Heulandite,SILICATE
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,Goethite,SULFIDE
418871,"46.62215,8.83949",1698,Placer,Tundra,Leucoxene,OXIDE
122697,"46.08009,7.07598",793,Unknown,Tundra,Synchysite,SULFATE_UND_HYDROXIDE
29216,"46.08909,7.10774",1313,Unknown,Tundra,Limonite,SULFATE_UND_HYDROXIDE
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Cyanotrichite,SILICATE
7758,"46.69243,8.70162",2411,Valley,Tundra,Calcite,CARBONATE
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Sussexite,SONSTIGES
14685,"46.16583,7.72333",2807,Glacier,Tundra,Cobaltite,METALLE_UND_LEGIERUNGEN
359484,"46.30192,10.03446",1616,Quarry,Tundra,Orcelite,SILICATE
134064,"46.00241,7.75193",2247,Mountain,Tundra,Nickelhexahydrite,OXIDE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Gadolinite,OXIDE
134031,"46.68513,8.85747",1140,Gorge,Tundra,Calcite,CARBONATE
134463,"46.49888,9.61619",2273,Unknown,Tundra,Chalcopyrite,PHOSPHATE
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,K Feldspar,FELDSPAT
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Actinolite,SILICATE
131013,"46.23728,7.85210",1473,Deposit,Tundra,Fluorite,SONSTIGE
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Prehnite,ALUMINIUM_SILIKATE
122692,"46.19028,7.68056",2500,Mine,Tundra,Jarosite,ARSENATE
127199,"46.23917,7.65389",2986,Unknown,Tundra,Baryte,CARBONATE
191657,"46.62694,10.25028",2620,Mountain,Tundra,Aragonite,DOLOMIT
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Baryte,CARBONATE
68879,"46.17194,7.37083",2293,Unknown,Tundra,Xenotime,PHOSPHATE
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,Pyrite,SULFIDE
191395,"46.24131,9.07996",564,Valley,Subarctic climate,Tantalaeschynite,SILICATE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Xenotime,PHOSPHATE
193402,"46.70917,8.98972",2008,Mountain,Tundra,Hydrozincite,CARBONATE
133214,"46.42228,9.78369",2325,Deposit,Tundra,Rhodonite,SONSTIGE
188628,"46.73722,9.22972",1076,Occurrence,Tundra,Meneghinite,PHOSPHATE
3222,"46.43306,8.77694",2871,Mountain,Subarctic climate,Anatase,RUTIL
22190,"46.54639,9.46222",2153,Mine,Tundra,Limonite,SULFATE_UND_HYDROXIDE
134619,"46.53444,9.46444",2808,Mountain,Tundra,Aikinite-Bismuthinite Series,SONSTIGES
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Albite,FELDSPAT
341186,"46.42847,9.63701",2340,Deposit,Tundra,Chromite,OXIDE
245669,"46.84876,9.44671",1106,Prospect,Tundra,Fluorite,SONSTIGE
29322,"46.84778,9.43667",1244,Mine,Tundra,Talc,SILICATE
123472,"46.44914,8.26452",1629,Valley,Subarctic climate,Ankerite,DOLOMIT
191625,"46.15111,7.45389",1045,Unknown,Tundra,Calcite,CARBONATE
253255,"46.10945,7.54897",3049,Mountain,Tundra,Vesuvianite,SILICATE
122681,"46.68711,9.53261",914,Outcrop,Tundra,Chalcopyrite,PHOSPHATE
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Brannerite,SILICATE
43246,"46.22449,7.71244",1771,Valley,Tundra,Bismite,OXIDE
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Calcite,CARBONATE
106974,"46.61250,8.41694",3482,Mountain,Subarctic climate,Zircon,ALUMINIUM_SILIKATE
191711,"46.02617,7.48203",1993,Valley,Tundra,Stilbite-Ca,SILICATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Titanclinohumite,SILICATE
302435,"46.25500,9.22694",1256,Valley,Subarctic climate,K Feldspar,FELDSPAT
134057,"46.23544,7.59054",1795,Mine,Tundra,Heimite,SILICATE
122688,"46.03748,7.18409",2386,Unknown,Tundra,Bayldonite,PHOSPHATE
122690,"46.16474,7.61815",1721,Mine,Tundra,Posnjakite,SULFATE_UND_HYDROXIDE
133227,"46.62741,9.48154",2170,Mine,Tundra,Malachite,CARBONATE
56467,"46.10918,7.25686",2318,Group of Mines,Tundra,Malachite,CARBONATE
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Pericline,FELDSPAT
245915,"46.39004,10.01357",2933,Mountain,Tundra,Hematite,SULFIDE
27322),"46.28328,9.99963",3031,Peak,Tundra,Anatase,RUTIL
3233,"46.21667,7.60000",1607,Mine,Tundra,Claraite,SILICATE
134088,"46.23314,7.61573",2338,Vein,Tundra,Chalcopyrite,PHOSPHATE
191386,"46.84079,8.76666",1200,Valley,Tundra,Calcite,CARBONATE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Milarite,PHOSPHATE
65693,"46.01285,7.84230",2950,Mountain Range,Tundra,Vesuvianite,SILICATE
133973,"46.84426,9.82552",2250,Alpine Pasture,Tundra,Diopside,SILICATE
191651,"46.53286,9.49798",2516,Unknown,Tundra,Wallkilldellite,SULFATE_UND_HYDROXIDE
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Pyrrhotite,SULFIDE
134413,"46.56194,8.58139",2664,Mountain,Tundra,Calcite,CARBONATE
5818,"46.07007,6.97271",1087,Unknown,Temperate oceanic climate,Stolzite,OXIDE
133275,"46.51806,8.88500",1427,Unknown,Tundra,Staurolite,ALUMINIUM_SILIKATE
7758,"46.69243,8.70162",2441,Valley,Tundra,Pyrite,SULFIDE
10231,"46.21667,7.60000",1607,Mine,Tundra,Jarosite,ARSENATE
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Actinolite,SILICATE
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Todorokite,SULFATE_UND_HYDROXIDE
245927),"46.28694,9.99833",2787,Slope,Tundra,Anatase,RUTIL
134453,"46.68694,8.83194",1309,Road Cutting,Tundra,Mg-rich Siderite,SONSTIGES
121017,"45.92778,7.78528",4027,Mountain,Subarctic climate,Vesuvianite,SILICATE
122628,"46.26083,7.02917",492,Mine,Tundra,Galena,SULFIDE
3225,"46.54278,8.54750",2695,Mountain,Tundra,Anatase,RUTIL
134047,"46.86778,9.43806",2369,Unknown,Tundra,Talc,SILICATE
69716,"45.95156,8.92502",659,Quarry,Temperate oceanic climate,Pyrite,SULFIDE
133989,"46.18942,7.03808",776,Unknown,Tundra,Baryte,CARBONATE
31370,"46.03840,7.88650",3552,Mineral Occurrence Area,Tundra,Omphacite,PYROXENE
193530,"46.19288,9.02108",268,Unknown,Subarctic climate,Anorthite,FELDSPAT
29206,"46.09614,7.07974",474,Tunnel,Tundra,Psilomelane,SULFIDE
11336,"46.09111,7.11194",1416,Unknown,Tundra,Brannerite,SILICATE
41161,"46.13194,7.73806",3365,Pass,Tundra,Azurite,PHOSPHATE
253343,"46.07500,6.96028",1510,Unknown,Temperate oceanic climate,Zircon,ALUMINIUM_SILIKATE
133996,"46.32670,9.56654",1102,Valley,Tundra,Tetradymite,PYROXENE
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Biotite,GLIMMER
6478,"46.57306,9.68444",2241,Mine,Tundra,Opal-AN,QUARTZ
108726,"46.21483,7.60335",1626,Mine,Tundra,Arsenopyrite,PHOSPHATE
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Tyrolite,SULFIDE
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Calcite,CARBONATE
223683,"46.16486,7.70432",2540,Unknown,Tundra,Bornite,SULFIDE
23617,"46.12000,7.00139",1652,Prospect,Tundra,Meta-autunite,URANMINERALE
14678,"46.76454,8.75064",1557,Valley,Tundra,Vanadinite,PHOSPHATE
250821,"46.10169,7.58245",2364,Glacier,Tundra,Magnetite,SULFIDE
122627,"46.53047,9.32470",1795,Deposit,Tundra,Fluorapatite,QUARTZ
133996,"46.32670,9.56654",1102,Valley,Tundra,Tetradymite,PYROXENE
271093,"47.50562,7.85212",533,Unknown,Temperate oceanic climate,Scorodite,ARSENATE
108287,"46.07528,7.93000",3164,Mountain,Tundra,Vesuvianite,SILICATE
133207,"46.44849,8.49593",2567,Slope,Subarctic climate,Sagenite (of Saussure),SILICATE
418871,"46.62215,8.83949",1698,Placer,Tundra,Calcite,CARBONATE
122697,"46.08009,7.07598",793,Unknown,Tundra,Anatase,RUTIL
29216,"46.08909,7.10774",1313,Unknown,Tundra,Calcite,CARBONATE
134086,"46.23765,7.63596",2553,Mine (Abandoned) - last checked 2020,Tundra,Todorokite,SULFATE_UND_HYDROXIDE
7758,"46.69243,8.70162",2411,Valley,Tundra,Pyrite,SULFIDE
49520,"47.05762,9.45112",493,Mine,Temperate oceanic climate,Feitknechtite,OXIDE
14685,"46.16583,7.72333",2807,Glacier,Tundra,Biotite,GLIMMER
359484,"46.30192,10.03446",1616,Quarry,Tundra,Covellite,SULFIDE
134064,"46.00241,7.75193",2247,Mountain,Tundra,Clinochlore,SILICATE
31871,"46.32028,7.75500",850,Tunnel,Tundra,Calcite,CARBONATE
134031,"46.68513,8.85747",1140,Gorge,Tundra,Pyrite,SULFIDE
134463,"46.49888,9.61619",2273,Unknown,Tundra,Goethite,SULFIDE
155814,"46.49994,8.49958",1468,Hamlet,Subarctic climate,Tourmaline,SILICATE
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Biotite,GLIMMER
12413,"46.06861,7.91583",2997,Outcrop,Tundra,Fluorapatite,QUARTZ
122692,"46.19028,7.68056",2500,Mine,Tundra,Hörnesite,SILICATE
127199,"46.23917,7.65389",2986,Unknown,Tundra,Azurite,PHOSPHATE
191657,"46.62694,10.25028",2620,Mountain,Tundra,Calcite,CARBONATE
246463,"46.01441,8.86157",571,Unknown,Subarctic climate,Anatase,RUTIL
68879,"46.17194,7.37083",2293,Unknown,Tundra,Annite,OXIDE
13708,"46.29657,8.61876",388,Group of Quarries,Subarctic climate,K Feldspar,FELDSPAT
191395,"46.24131,9.07996",564,Valley,Subarctic climate,Brookite,SONSTIGE
3213,"46.64417,8.70917",1673,Gorge,Tundra,Aragonite,DOLOMIT
193402,"46.70917,8.98972",2008,Mountain,Tundra,Sphalerite,ALUMINIUM_SILIKATE
133214,"46.42228,9.78369",2325,Deposit,Tundra,Aegirine-augite,AMPHIBOLE
188628,"46.73722,9.22972",1076,Occurrence,Tundra,Bournonite,HALOGENIDE_UND_SALZE
3222,"46.43306,8.77694",2871,Mountain,Subarctic climate,Staurolite,ALUMINIUM_SILIKATE
22190,"46.54639,9.46222",2153,Mine,Tundra,Saneroite,SONSTIGES
134619,"46.53444,9.46444",2808,Mountain,Tundra,Hematite,SULFIDE
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Sursassite,SULFATE_UND_HYDROXIDE
341186,"46.42847,9.63701",2340,Deposit,Tundra,Linnaeite,OXIDE
29322,"46.84778,9.43667",1244,Mine,Tundra,Boulangerite,ARSENATE
191625,"46.15111,7.45389",1045,Unknown,Tundra,Pyrite,SULFIDE
253255,"46.10945,7.54897",3049,Mountain,Tundra,Pyrite,SULFIDE
122681,"46.68711,9.53261",914,Outcrop,Tundra,Fuchsite,CHLORIT
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Stromeyerite,SULFATE_UND_HYDROXIDE
43246,"46.22449,7.71244",1771,Valley,Tundra,Kobellite,SULFIDE
69716,"45.95156,8.92502",637,Quarry,Temperate oceanic climate,Pyrite,SULFIDE
106974,"46.61250,8.41694",3482,Mountain,Subarctic climate,Hematite,SULFIDE
191711,"46.02617,7.48203",1993,Valley,Tundra,Epidote,SILICATE
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Hydromagnesite,SULFATE_UND_HYDROXIDE
302435,"46.25500,9.22694",1256,Valley,Subarctic climate,Diopside,SILICATE
134057,"46.23544,7.59054",1795,Mine,Tundra,Corkite,SULFIDE
122688,"46.03748,7.18409",2386,Unknown,Tundra,Covellite,SULFIDE
122690,"46.16474,7.61815",1721,Mine,Tundra,Bismuthinite,SULFIDE
133227,"46.62741,9.48154",2170,Mine,Tundra,Acanthite,ARSENATE
56467,"46.10918,7.25686",2318,Group of Mines,Tundra,Becquerelite,ARSENATE
3229,"46.44624,8.49302",2653,Unknown,Subarctic climate,Calcite,CARBONATE
245915,"46.39004,10.01357",2933,Mountain,Tundra,Sphalerite,ALUMINIUM_SILIKATE
27322),"46.28328,9.99963",3031,Peak,Tundra,Brookite,SONSTIGE
3233,"46.21667,7.60000",1607,Mine,Tundra,Bismuth-bearing Tetrahedrite,ARSENATE
134088,"46.23314,7.61573",2338,Vein,Tundra,Mottramite,SULFIDE
191386,"46.84079,8.76666",1200,Valley,Tundra,Ilmenite,OXIDE
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Smoky Quartz,QUARTZ
65693,"46.01285,7.84230",2950,Mountain Range,Tundra,Byssolite,GLIMMER
133973,"46.84426,9.82552",2250,Alpine Pasture,Tundra,Heazlewoodite,SULFIDE
191651,"46.53286,9.49798",2516,Unknown,Tundra,Paraniite,SONSTIGES
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Uranophane,URANMINERALE
134413,"46.56194,8.58139",2664,Mountain,Tundra,Pyrite,SULFIDE
5818,"46.07007,6.97271",1087,Unknown,Temperate oceanic climate,Adularia,FELDSPAT
133275,"46.51806,8.88500",1427,Unknown,Tundra,Rock Crystal,QUARTZ
7758,"46.69243,8.70162",2441,Valley,Tundra,K Feldspar,FELDSPAT
10231,"46.21667,7.60000",1607,Mine,Tundra,Pekoite,SONSTIGES
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Biotite,GLIMMER
245927),"46.28694,9.99833",2787,Slope,Tundra,Svanbergite,PHOSPHATE
