Mindat Locality ID,Latitude & Longitude,Altitude,Type,Köppen climate type,Mineral
134047,"46.86778,9.43806",2369,Unknown,Tundra,Wulfenite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Giessenite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Malachite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Monazite
108726,"46.21483,7.60335",1626,Mine,Tundra,Tennantite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Chrysocolla
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Adularia
223683,"46.16486,7.70432",2540,Unknown,Tundra,Scorodite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Coconinoite
418871,"46.62215,8.83949",1698,Placer,Tundra,Magnetite
29216,"46.08909,7.10774",1313,Unknown,Tundra,Magnetite
7758,"46.69243,8.70162",2411,Valley,Tundra,Stilbite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Reppiaite
31871,"46.32028,7.75500",850,Tunnel,Tundra,Laumontite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Beryl
122692,"46.19028,7.68056",2500,Mine,Tundra,Arsenopyrite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Quartz Gwindel
22190,"46.54639,9.46222",2153,Mine,Tundra,Manganite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Fuchsite
29322,"46.84778,9.43667",1244,Mine,Tundra,Synchysite
191625,"46.15111,7.45389",1045,Unknown,Tundra,Magnetite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Anatase
43246,"46.22449,7.71244",1771,Valley,Tundra,Reppiaite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Shandite
122690,"46.16474,7.61815",1721,Mine,Tundra,Baryte
3233,"46.21667,7.60000",1607,Mine,Tundra,Camérolaite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Wulfenite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Heterosite
7758,"46.69243,8.70162",2441,Valley,Tundra,Scolecite
10231,"46.21667,7.60000",1607,Mine,Tundra,Arsenopyrite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Hyalophane
122628,"46.26083,7.02917",492,Mine,Tundra,Sphalerite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Hematite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Brookite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Scheelite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Almandine
108726,"46.21483,7.60335",1626,Mine,Tundra,Stilpnomelane
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Strashimirite
123561,"46.32306,7.75694",1157,Tunnel,Tundra,Ilmenite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Baryte
23617,"46.12000,7.00139",1652,Prospect,Tundra,Bassetite
418871,"46.62215,8.83949",1698,Placer,Tundra,Ilmenite
7758,"46.69243,8.70162",2411,Valley,Tundra,Scolecite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Todorokite
31871,"46.32028,7.75500",850,Tunnel,Tundra,Ilmenite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Hedenbergite
122692,"46.19028,7.68056",2500,Mine,Tundra,Aikinite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Djurleite
22190,"46.54639,9.46222",2153,Mine,Tundra,Beryl
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Parsettensite
29322,"46.84778,9.43667",1244,Mine,Tundra,Zinkenite
191625,"46.15111,7.45389",1045,Unknown,Tundra,Silver-bearing Tetrahedrite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Azurite
43246,"46.22449,7.71244",1771,Valley,Tundra,Todorokite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Morenosite
122690,"46.16474,7.61815",1721,Mine,Tundra,Picropharmacolite
3233,"46.21667,7.60000",1607,Mine,Tundra,Wulfenite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Nickelalumite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Graftonite
10231,"46.21667,7.60000",1607,Mine,Tundra,Wulfenite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Pistomesite
122628,"46.26083,7.02917",492,Mine,Tundra,Sulphur
134047,"46.86778,9.43806",2369,Unknown,Tundra,Synchysite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Arsenopyrite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Illite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Opal
108726,"46.21483,7.60335",1626,Mine,Tundra,Albite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Philipsbornite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Crednerite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Voltaite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Sarkinite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Clinochlore
122692,"46.19028,7.68056",2500,Mine,Tundra,Pearceite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Adularia
22190,"46.54639,9.46222",2153,Mine,Tundra,Fluorcalcioroméite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Arseniosiderite
29322,"46.84778,9.43667",1244,Mine,Tundra,Sphalerite
191625,"46.15111,7.45389",1045,Unknown,Tundra,Ankerite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Langite
43246,"46.22449,7.71244",1771,Valley,Tundra,Sphalerite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Asbestos
122690,"46.16474,7.61815",1721,Mine,Tundra,Magnesio-hornblende
3233,"46.21667,7.60000",1607,Mine,Tundra,Anglesite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Hematite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Beraunite
10231,"46.21667,7.60000",1607,Mine,Tundra,Arsenolite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Hematite
122628,"46.26083,7.02917",492,Mine,Tundra,Natrojarosite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Zinkenite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Bavenite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Duftite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Asbecasite
108726,"46.21483,7.60335",1626,Mine,Tundra,Hydromagnesite
56576,"47.05250,9.17306",2211,Unknown,Temperate oceanic climate,Dussertite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Hollandite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Uranospathite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Pennantite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Sphalerite
122692,"46.19028,7.68056",2500,Mine,Tundra,Arsenolite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Geerite
22190,"46.54639,9.46222",2153,Mine,Tundra,Hausmannite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Spessartine
29322,"46.84778,9.43667",1244,Mine,Tundra,Adularia
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Metazeunerite
43246,"46.22449,7.71244",1771,Valley,Tundra,Margarite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Enstatite
122690,"46.16474,7.61815",1721,Mine,Tundra,Scorodite
3233,"46.21667,7.60000",1607,Mine,Tundra,Chrysocolla
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Adularia
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Rozenite
10231,"46.21667,7.60000",1607,Mine,Tundra,Wallkilldellite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Clinochlore
122628,"46.26083,7.02917",492,Mine,Tundra,Atacamite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Sphalerite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Hematite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Smithsonite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Metatorbernite
108726,"46.21483,7.60335",1626,Mine,Tundra,Devilline
223683,"46.16486,7.70432",2540,Unknown,Tundra,Azurite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Becquerelite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Algodonite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Adularia
122692,"46.19028,7.68056",2500,Mine,Tundra,Hematite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Schorl
22190,"46.54639,9.46222",2153,Mine,Tundra,Ranciéite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Sarkinite
29322,"46.84778,9.43667",1244,Mine,Tundra,Rozenite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Graphite
43246,"46.22449,7.71244",1771,Valley,Tundra,Rammelsbergite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Andradite
122690,"46.16474,7.61815",1721,Mine,Tundra,Safflorite
3233,"46.21667,7.60000",1607,Mine,Tundra,Fornacite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Fluorite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Schorl
10231,"46.21667,7.60000",1607,Mine,Tundra,Ranciéite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Sphalerite
122628,"46.26083,7.02917",492,Mine,Tundra,Mirabilite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Adularia
29206,"46.09614,7.07974",474,Tunnel,Tundra,Clinochlore
11336,"46.09111,7.11194",1416,Unknown,Tundra,Silver
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Wulfenite
108726,"46.21483,7.60335",1626,Mine,Tundra,Pickeringite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Fluorapatite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Illite
14685,"46.16583,7.72333",2807,Glacier,Tundra,UM2006-21-VO:AsHMnSi
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Laumontite
122692,"46.19028,7.68056",2500,Mine,Tundra,Sphalerite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Magnetite
22190,"46.54639,9.46222",2153,Mine,Tundra,Volborthite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Hematite
29322,"46.84778,9.43667",1244,Mine,Tundra,Tennantite-Tetrahedrite Series
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Acanthite
43246,"46.22449,7.71244",1771,Valley,Tundra,UM2006-21-VO:AsHMnSi
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Nickelhexahydrite
122690,"46.16474,7.61815",1721,Mine,Tundra,Graphite
3233,"46.21667,7.60000",1607,Mine,Tundra,Hemimorphite
132095,"46.57250,8.41500",2413,Mountain Area,Subarctic climate,Ankerite
122696,"46.11527,8.69592",394,Valley,Subarctic climate,Rockbridgeite
10231,"46.21667,7.60000",1607,Mine,Tundra,Kolfanite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Sulphur
134047,"46.86778,9.43806",2369,Unknown,Tundra,Rozenite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Sphalerite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Linarite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Beryl
108726,"46.21483,7.60335",1626,Mine,Tundra,Aragonite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Manganohörnesite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Ktenasite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Manganosite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Epistilbite
122692,"46.19028,7.68056",2500,Mine,Tundra,Sulphur
3213,"46.64417,8.70917",1673,Gorge,Tundra,Fluorite
22190,"46.54639,9.46222",2153,Mine,Tundra,Hematite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Ranciéite-Takanelite Series
29322,"46.84778,9.43667",1244,Mine,Tundra,Fluorite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Malachite
43246,"46.22449,7.71244",1771,Valley,Tundra,Galaxite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Clinochlore
122690,"46.16474,7.61815",1721,Mine,Tundra,Bismuth
3233,"46.21667,7.60000",1607,Mine,Tundra,Hematite
10231,"46.21667,7.60000",1607,Mine,Tundra,Beyerite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Laumontite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Tennantite-Tetrahedrite Series
29206,"46.09614,7.07974",474,Tunnel,Tundra,Adularia
11336,"46.09111,7.11194",1416,Unknown,Tundra,Nontronite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Hematite
108726,"46.21483,7.60335",1626,Mine,Tundra,Calcite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Malachite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Bismuth
14685,"46.16583,7.72333",2807,Glacier,Tundra,Ribbeite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Fluorite
122692,"46.19028,7.68056",2500,Mine,Tundra,Rammelsbergite
3213,"46.64417,8.70917",1673,Gorge,Tundra,Cervelleite
22190,"46.54639,9.46222",2153,Mine,Tundra,Krettnichite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Clinochlore
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Mimetite
43246,"46.22449,7.71244",1771,Valley,Tundra,Muscovite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Adularia
122690,"46.16474,7.61815",1721,Mine,Tundra,Almandine
3233,"46.21667,7.60000",1607,Mine,Tundra,Sphalerite
10231,"46.21667,7.60000",1607,Mine,Tundra,Yukonite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Fluorite
134047,"46.86778,9.43806",2369,Unknown,Tundra,Fluorite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Rozenite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Wulfenite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Clinochlore
108726,"46.21483,7.60335",1626,Mine,Tundra,Pyrite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Wallkilldellite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Bursaite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Magnetite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Stilbite
122692,"46.19028,7.68056",2500,Mine,Tundra,Hodrušite
22190,"46.54639,9.46222",2153,Mine,Tundra,Calderite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Arseniopleite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Tennantite
43246,"46.22449,7.71244",1771,Valley,Tundra,Gladite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Demantoid
122690,"46.16474,7.61815",1721,Mine,Tundra,Pararammelsbergite
3233,"46.21667,7.60000",1607,Mine,Tundra,Adamite
10231,"46.21667,7.60000",1607,Mine,Tundra,Ilmenite
3221,"46.32476,8.00722",696,Tunnel,Subarctic climate,Ankerite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Laumontite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Anglesite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Cafarsite
108726,"46.21483,7.60335",1626,Mine,Tundra,Metavoltine
223683,"46.16486,7.70432",2540,Unknown,Tundra,Argandite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Metatorbernite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Cuprite
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Scolecite
122692,"46.19028,7.68056",2500,Mine,Tundra,Ilmenite
22190,"46.54639,9.46222",2153,Mine,Tundra,Medaite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Adularia
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Torbernite
43246,"46.22449,7.71244",1771,Valley,Tundra,Glaucodot
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Antigorite
122690,"46.16474,7.61815",1721,Mine,Tundra,Krutovite
3233,"46.21667,7.60000",1607,Mine,Tundra,Aurichalcite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Fluorite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Hemimorphite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Gasparite
108726,"46.21483,7.60335",1626,Mine,Tundra,Zaccagnaite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Bismuth
23617,"46.12000,7.00139",1652,Prospect,Tundra,Johannite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Talc
7685,"46.29500,9.11361",885,Group of Quarries,Subarctic climate,Ilmenite
22190,"46.54639,9.46222",2153,Mine,Tundra,Oxycalciobetafite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Grischunite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Duftite
43246,"46.22449,7.71244",1771,Valley,Tundra,Chloritoid
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Perovskite
122690,"46.16474,7.61815",1721,Mine,Tundra,Magnesiocopiapite
3233,"46.21667,7.60000",1607,Mine,Tundra,Philipsbornite
29206,"46.09614,7.07974",474,Tunnel,Tundra,Ankerite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Hydrozincite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Adularia
108726,"46.21483,7.60335",1626,Mine,Tundra,Cyanotrichite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Clino-suenoite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Sillénite
14685,"46.16583,7.72333",2807,Glacier,Tundra,Galaxite
22190,"46.54639,9.46222",2153,Mine,Tundra,Nambulite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Berzeliite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Plumboagardite
43246,"46.22449,7.71244",1771,Valley,Tundra,Bornite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Magnetite
122690,"46.16474,7.61815",1721,Mine,Tundra,Annabergite
3233,"46.21667,7.60000",1607,Mine,Tundra,Tetrahedrite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Hematite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Natrojarosite
108726,"46.21483,7.60335",1626,Mine,Tundra,Zincrosasite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Krutovite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Weibullite
22190,"46.54639,9.46222",2153,Mine,Tundra,Talc
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Arsenogoyazite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Silver
43246,"46.22449,7.71244",1771,Valley,Tundra,Coffinite
134067,"46.30197,10.02993",1757,Hamlet,Tundra,Ilmenite
122690,"46.16474,7.61815",1721,Mine,Tundra,Arsenopyrite
3233,"46.21667,7.60000",1607,Mine,Tundra,Cleusonite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Kaolinite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Paarite
108726,"46.21483,7.60335",1626,Mine,Tundra,Baryte
223683,"46.16486,7.70432",2540,Unknown,Tundra,Annabergite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Dewindtite
3211,"46.55333,9.64694",2143,Mine (Abandoned) - last checked 2023,Tundra,Todorokite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Parnauite
43246,"46.22449,7.71244",1771,Valley,Tundra,Uraninite
122690,"46.16474,7.61815",1721,Mine,Tundra,Haidingerite
3233,"46.21667,7.60000",1607,Mine,Tundra,Magnetite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Clinochlore
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Sceptre Quartz
108726,"46.21483,7.60335",1626,Mine,Tundra,Anatase
223683,"46.16486,7.70432",2540,Unknown,Tundra,Arsenopyrite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Pitchblende
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Zálesíite
43246,"46.22449,7.71244",1771,Valley,Tundra,Cobaltite
122690,"46.16474,7.61815",1721,Mine,Tundra,Wallkilldellite
3233,"46.21667,7.60000",1607,Mine,Tundra,Allanite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Sphalerite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Schorl
108726,"46.21483,7.60335",1626,Mine,Tundra,Langite
223683,"46.16486,7.70432",2540,Unknown,Tundra,UM2006-20-VO:AsHMnSi
23617,"46.12000,7.00139",1652,Prospect,Tundra,Halotrichite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Zanelliite
43246,"46.22449,7.71244",1771,Valley,Tundra,Birnessite
122690,"46.16474,7.61815",1721,Mine,Tundra,Chrysocolla
11336,"46.09111,7.11194",1416,Unknown,Tundra,Aurichalcite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Magnetite
108726,"46.21483,7.60335",1626,Mine,Tundra,Aluminocopiapite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Spessartine
23617,"46.12000,7.00139",1652,Prospect,Tundra,Schröckingerite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Segnitite
43246,"46.22449,7.71244",1771,Valley,Tundra,Xenotime
122690,"46.16474,7.61815",1721,Mine,Tundra,Willemseite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Greenockite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Fluorite
108726,"46.21483,7.60335",1626,Mine,Tundra,Felsőbányaite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Manganite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Wittite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Plagioclase
43246,"46.22449,7.71244",1771,Valley,Tundra,Pyrobelonite
122690,"46.16474,7.61815",1721,Mine,Tundra,Hematite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Cesàrolite
107785,"46.30306,8.14056",3089,Occurrence,Subarctic climate,Ilmenite
108726,"46.21483,7.60335",1626,Mine,Tundra,Orthoserpierite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Hausmannite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Siderite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Zircon
43246,"46.22449,7.71244",1771,Valley,Tundra,Eclarite
122690,"46.16474,7.61815",1721,Mine,Tundra,Kolfanite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Adularia
108726,"46.21483,7.60335",1626,Mine,Tundra,Zincalstibite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Arsenolite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Jáchymovite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Wulfenite
43246,"46.22449,7.71244",1771,Valley,Tundra,Azurite
122690,"46.16474,7.61815",1721,Mine,Tundra,Millerite
11336,"46.09111,7.11194",1416,Unknown,Tundra,Sulphur
108726,"46.21483,7.60335",1626,Mine,Tundra,Smithsonite
223683,"46.16486,7.70432",2540,Unknown,Tundra,Reppiaite
23617,"46.12000,7.00139",1652,Prospect,Tundra,Natrozippeite
134118,"47.06448,9.18338",1878,Mine (Inactive) - last checked 2020,Temperate oceanic climate,Chrysocolla
43246,"46.22449,7.71244",1771,Valley,Tundra,Staurolite
